FOS10_ROS10 Corrected,FOS10_ROS11 Corrected,FOS10_ROS12 Corrected,FOS10_ROS13 Corrected,FOS10_ROS1 Corrected,FOS10_ROS2 Corrected,FOS10_ROS3 Corrected,FOS10_ROS4 Corrected,FOS10_ROS5 Corrected,FOS10_ROS6 Corrected,FOS10_ROS7 Corrected,FOS10_ROS8 Corrected,FOS10_ROS9 Corrected,FOS1_ROS10 Corrected,FOS1_ROS11 Corrected,FOS1_ROS12 Corrected,FOS1_ROS13 Corrected,FOS1_ROS1 Corrected,FOS1_ROS2 Corrected,FOS1_ROS3 Corrected,FOS1_ROS4 Corrected,FOS1_ROS5 Corrected,FOS1_ROS6 Corrected,FOS1_ROS7 Corrected,FOS1_ROS8 Corrected,FOS1_ROS9 Corrected,FOS2_ROS10 Corrected,FOS2_ROS11 Corrected,FOS2_ROS12 Corrected,FOS2_ROS13 Corrected,FOS2_ROS1 Corrected,FOS2_ROS2 Corrected,FOS2_ROS3 Corrected,FOS2_ROS4 Corrected,FOS2_ROS5 Corrected,FOS2_ROS6 Corrected,FOS2_ROS7 Corrected,FOS2_ROS8 Corrected,FOS2_ROS9 Corrected,FOS3_ROS10 Corrected,FOS3_ROS11 Corrected,FOS3_ROS12 Corrected,FOS3_ROS13 Corrected,FOS3_ROS1 Corrected,FOS3_ROS2 Corrected,FOS3_ROS3 Corrected,FOS3_ROS4 Corrected,FOS3_ROS5 Corrected,FOS3_ROS6 Corrected,FOS3_ROS7 Corrected,FOS3_ROS8 Corrected,FOS3_ROS9 Corrected,FOS4_ROS10 Corrected,FOS4_ROS11 Corrected,FOS4_ROS12 Corrected,FOS4_ROS13 Corrected,FOS4_ROS1 Corrected,FOS4_ROS2 Corrected,FOS4_ROS3 Corrected,FOS4_ROS4 Corrected,FOS4_ROS5 Corrected,FOS4_ROS6 Corrected,FOS4_ROS7 Corrected,FOS4_ROS8 Corrected,FOS4_ROS9 Corrected,FOS5_ROS10 Corrected,FOS5_ROS11 Corrected,FOS5_ROS12 Corrected,FOS5_ROS13 Corrected,FOS5_ROS1 Corrected,FOS5_ROS2 Corrected,FOS5_ROS3 Corrected,FOS5_ROS4 Corrected,FOS5_ROS5 Corrected,FOS5_ROS6 Corrected,FOS5_ROS7 Corrected,FOS5_ROS8 Corrected,FOS5_ROS9 Corrected,FOS6_ROS10 Corrected,FOS6_ROS11 Corrected,FOS6_ROS12 Corrected,FOS6_ROS13 Corrected,FOS6_ROS1 Corrected,FOS6_ROS2 Corrected,FOS6_ROS3 Corrected,FOS6_ROS4 Corrected,FOS6_ROS5 Corrected,FOS6_ROS6 Corrected,FOS6_ROS7 Corrected,FOS6_ROS8 Corrected,FOS6_ROS9 Corrected,FOS7_ROS10 Corrected,FOS7_ROS11 Corrected,FOS7_ROS12 Corrected,FOS7_ROS13 Corrected,FOS7_ROS1 Corrected,FOS7_ROS2 Corrected,FOS7_ROS3 Corrected,FOS7_ROS4 Corrected,FOS7_ROS5 Corrected,FOS7_ROS6 Corrected,FOS7_ROS7 Corrected,FOS7_ROS8 Corrected,FOS7_ROS9 Corrected,FOS8_ROS10 Corrected,FOS8_ROS11 Corrected,FOS8_ROS12 Corrected,FOS8_ROS13 Corrected,FOS8_ROS1 Corrected,FOS8_ROS2 Corrected,FOS8_ROS3 Corrected,FOS8_ROS4 Corrected,FOS8_ROS5 Corrected,FOS8_ROS6 Corrected,FOS8_ROS7 Corrected,FOS8_ROS8 Corrected,FOS8_ROS9 Corrected,FOS9_ROS10 Corrected,FOS9_ROS11 Corrected,FOS9_ROS12 Corrected,FOS9_ROS13 Corrected,FOS9_ROS1 Corrected,FOS9_ROS2 Corrected,FOS9_ROS3 Corrected,FOS9_ROS4 Corrected,FOS9_ROS5 Corrected,FOS9_ROS6 Corrected,FOS9_ROS7 Corrected,FOS9_ROS8 Corrected,FOS9_ROS9 Corrected
0,765,0,0,0,0,0,0,0,29,10,0,0,0,163,0,0,0,0,0,0,0,70,0,0,0,116,1,0,0,0,0,177,0,0,4,0,0,0,517,0,201,949,1673,1414,703,286,1,81,259,2029,0,105,1380,596,360,737,585,191,96,2,707,547,352,310,1273,372,93,28,197,65,1016,189,1,131,37,19,3954,0,8,0,713,3,1427,258,28,1,76,7,727,0,0,0,0,0,92,0,0,0,0,15,25,0,0,326,121,0,0,0,0,775,348,2,74,48,35,826,0,0,0,416,895,674,128,155,0,0,1854,1030,0
0,2442,0,0,0,0,0,0,1,239,32,0,0,0,702,0,0,0,0,0,1,2,531,0,0,0,545,3,4,0,0,0,1088,0,0,6,0,0,7,4987,0,2753,5930,7750,8351,5359,3108,9,1284,2906,13273,0,2250,6854,3648,2715,6128,5491,3598,2016,14,4166,3932,3098,4027,7835,2899,1930,321,1918,925,6006,1500,9,2280,326,1130,17450,0,458,85,4179,93,9682,3058,854,3,238,29,5621,0,0,7,0,0,2094,0,0,0,0,73,1069,37,0,3634,1498,824,327,0,0,6788,4170,7,1301,1054,304,5431,0,0,0,2245,7229,6113,2026,1354,5,294,6611,5388,7
0,196,0,0,0,0,0,0,0,8,0,0,1,0,22,0,0,0,0,0,0,0,22,0,0,0,12,0,1,1,0,0,21,0,0,0,1,0,1,111,0,17,201,448,352,151,72,0,15,35,567,0,2,328,116,34,186,112,53,9,1,140,50,37,47,271,47,7,0,21,13,265,41,1,13,5,0,1071,0,0,0,240,2,573,66,1,0,0,0,277,0,0,2,0,0,16,0,0,0,0,5,16,0,0,125,5,0,0,0,0,267,75,1,7,0,0,243,0,0,0,96,269,101,0,0,0,2,668,299,0
0,393,0,0,0,0,0,0,0,20,5,0,0,0,55,0,0,0,0,0,0,0,37,0,0,0,43,0,0,0,0,1,113,0,0,0,0,0,0,262,0,81,699,1108,820,437,178,1,51,115,1007,0,88,800,382,124,455,278,145,45,0,325,269,240,133,792,193,57,4,107,42,702,142,1,133,39,61,2339,0,29,1,488,0,917,273,33,0,0,0,503,0,0,2,0,0,31,0,0,0,0,8,16,0,0,340,89,12,0,0,0,508,150,1,31,33,0,451,0,0,0,213,583,288,120,72,0,0,1315,469,3
0,821,0,1,0,0,0,0,1,66,8,0,0,0,110,0,0,0,0,0,0,1,63,0,0,0,106,1,0,0,0,0,224,1,0,0,1,0,0,490,0,138,879,1626,1328,677,254,2,89,134,2282,0,62,1013,558,360,880,767,356,188,3,657,479,327,285,1295,357,111,0,213,163,950,178,1,290,36,136,4175,0,1,14,463,32,1065,348,46,1,3,0,888,0,0,0,1,0,50,0,0,0,0,11,47,0,0,381,135,152,14,0,0,1054,585,0,97,52,9,790,0,0,0,348,931,740,211,132,0,22,1786,1387,4
2,867,0,0,0,0,0,0,0,56,13,0,0,0,111,0,0,0,0,0,0,0,111,0,0,0,142,2,0,0,0,0,185,0,1,0,0,0,0,911,0,547,963,1406,1599,1050,509,2,193,495,2172,0,196,1446,912,619,1120,1099,620,380,4,797,727,506,614,1251,443,322,37,352,213,1107,247,1,434,64,269,3251,0,149,30,553,1,1669,556,87,1,102,11,967,0,0,0,2,0,315,0,0,1,0,11,243,13,0,880,390,110,60,0,0,1085,702,2,261,201,210,816,0,2,0,327,1308,777,327,395,1,125,1217,1231,1
0,546,0,1,0,0,0,0,0,33,1,0,0,0,116,0,0,0,0,0,0,2,86,0,0,0,96,0,0,0,0,0,205,0,0,1,0,0,4,470,0,207,892,1426,1155,616,224,2,81,186,1697,0,123,1079,515,326,572,475,196,100,1,597,434,338,318,1016,362,104,5,130,91,988,195,2,260,16,94,3198,0,4,0,603,0,1647,341,43,1,43,0,721,0,0,1,0,0,192,0,0,0,0,10,47,0,0,310,129,57,0,0,0,814,235,0,77,40,2,670,0,3,0,376,1066,323,97,70,2,4,1575,928,8
0,777,0,0,0,0,0,0,0,47,11,0,0,0,141,0,0,0,0,0,0,0,164,0,0,0,72,0,0,0,0,0,142,1,0,1,0,0,3,576,0,345,952,1539,1324,701,230,1,121,175,1981,0,51,1289,544,326,639,585,309,140,3,610,519,285,242,1084,421,183,1,114,60,977,244,2,177,23,84,3977,0,53,1,480,0,1556,383,41,0,8,0,897,0,0,0,0,0,82,0,1,1,0,7,54,0,0,390,127,64,89,0,2,866,393,2,101,95,11,765,2,2,0,444,1037,529,267,50,0,0,1597,1028,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2938,0,0,0,0,0,0,0,111,49,0,0,0,406,0,0,0,0,0,0,2,425,0,0,0,385,6,0,0,0,0,582,0,1,5,0,0,0,3328,0,1669,4592,5170,5394,3755,1756,10,825,2223,8522,0,1286,4917,3170,2293,3709,3695,2362,1142,12,2154,2749,2203,2778,5721,2175,1319,190,1551,844,3936,993,4,1183,197,625,12773,0,335,96,3115,144,6080,1934,461,2,461,31,3752,0,0,8,0,0,1641,0,0,3,0,44,802,15,0,3199,1069,559,386,0,0,4239,2359,6,608,886,238,3798,0,0,0,1624,4877,3415,1407,562,1,80,4517,4825,2
0,32,0,0,0,0,0,0,0,3,0,1,0,0,16,0,0,0,0,0,0,0,12,0,0,0,11,1,0,0,0,0,22,0,0,0,0,0,0,56,0,33,157,259,217,103,13,0,13,22,349,0,9,130,83,57,60,37,4,2,0,72,30,22,73,161,20,2,4,3,0,181,18,0,25,10,1,453,0,3,0,49,0,213,59,20,0,45,0,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,2,12,0,0,0,127,61,0,17,0,0,67,0,0,0,77,118,177,40,0,0,23,259,96,2
0,6015,0,0,0,0,0,0,1,271,3,0,0,0,879,0,0,0,0,0,0,1,518,0,0,0,771,1,0,0,0,0,1082,0,0,0,0,0,0,4797,0,2608,6167,7668,8468,5447,3076,14,1306,3188,13185,0,1890,7242,4526,3118,6081,5772,3492,1740,19,4418,3861,3139,3285,8337,3298,1882,430,2204,1209,5575,1555,9,2032,279,1319,18038,0,527,190,4813,208,9572,2864,709,6,535,108,5710,0,0,14,0,0,2333,0,0,0,0,91,1171,31,0,4606,1654,616,641,0,0,7328,4168,14,1279,1384,569,5369,0,0,0,2724,8288,4869,2614,974,3,287,6728,6771,0
0,2688,0,0,0,0,0,0,0,194,12,0,0,0,527,0,0,0,0,0,0,3,483,0,0,0,396,0,0,0,0,0,716,0,0,0,0,0,6,4209,0,2358,5193,7051,7616,4482,2231,12,946,2229,11815,0,1515,6498,3439,2596,5670,5443,3619,1839,23,4075,3671,2496,2702,6870,2169,941,157,1733,922,5234,1435,12,1783,251,983,15627,0,61,24,2903,0,7992,2274,342,4,150,34,4328,0,0,9,3,0,1025,0,0,0,0,51,499,5,0,3649,1517,576,382,0,0,5851,3783,9,1104,1615,659,4520,0,0,0,2180,7313,5210,2340,1277,3,249,6115,5720,0
0,316,0,0,4,0,0,0,0,30,0,0,0,0,117,0,0,0,0,0,0,0,15,0,0,0,83,3,1,0,0,0,140,2,0,1,0,0,0,562,0,185,1014,1649,1363,648,274,0,113,292,1946,0,49,1243,608,425,803,658,301,102,2,528,387,181,248,1139,268,133,16,258,166,1158,221,2,473,39,78,3543,0,21,0,578,21,1334,281,68,1,58,2,788,0,1,4,0,0,111,0,0,0,0,10,19,0,0,535,118,80,23,0,0,1001,267,0,114,90,54,905,0,0,0,396,878,495,294,86,1,28,1927,1080,0
0,581,0,0,0,0,0,1,1,56,0,0,0,0,133,0,0,0,0,0,0,0,54,0,0,0,169,1,3,0,0,1,187,0,0,3,0,0,0,518,0,237,1157,2170,1603,831,310,1,99,189,2504,0,145,1414,738,526,867,717,289,124,7,786,685,418,347,1464,416,187,38,133,99,1118,184,2,297,44,6,4542,1,0,0,904,0,1510,287,74,3,6,0,906,0,0,3,0,0,61,0,0,0,0,20,48,0,0,619,249,47,0,0,0,1231,435,1,68,40,6,780,0,0,0,371,1445,842,252,72,0,8,2155,1314,0
0,1297,0,0,0,0,0,0,0,81,24,0,0,0,158,0,0,0,0,0,0,0,123,0,0,0,114,0,2,0,0,0,353,0,0,4,0,1,0,1128,0,495,1743,2517,2648,1550,801,4,301,836,3659,0,428,2407,1209,1061,1569,1620,1021,471,1,1031,1001,863,1074,2333,610,350,99,480,242,2093,486,0,465,50,281,5725,0,75,14,1267,41,2603,764,139,0,107,0,1834,0,0,7,1,0,131,0,0,0,0,23,98,1,0,1374,534,307,84,0,0,2109,950,2,195,222,43,1579,0,0,0,754,2149,998,475,238,3,152,2723,1646,11
0,1216,0,0,0,0,0,0,0,50,0,0,0,0,296,0,0,0,0,0,0,0,44,0,0,0,185,0,1,0,0,0,190,0,0,0,0,0,0,706,0,230,1152,2038,1895,994,369,0,119,243,2436,0,163,1475,627,586,1013,593,248,130,2,723,601,253,209,1505,269,174,27,278,154,1409,242,2,280,21,154,4171,0,0,0,875,31,2003,411,76,0,21,0,843,0,0,0,0,0,121,0,0,0,0,16,79,0,0,660,148,98,50,0,0,1152,311,0,87,70,12,917,0,4,0,464,1445,517,298,67,0,7,2113,1084,11
0,108,0,0,0,0,0,1,0,17,5,0,0,0,93,0,0,0,0,0,0,0,70,0,0,0,47,0,0,0,0,0,105,0,0,1,0,0,0,295,0,62,728,1054,876,393,156,0,51,76,1354,0,45,871,292,202,509,426,153,53,1,230,330,206,114,910,153,58,0,41,26,612,134,1,110,9,37,2537,0,1,1,571,0,1054,145,19,0,6,2,552,0,0,0,1,0,45,1,0,0,0,9,32,0,0,265,81,46,0,0,0,726,203,0,55,0,15,537,0,0,0,214,689,265,79,40,0,0,1253,663,0
0,2793,0,0,47,0,0,0,1,145,227,0,0,0,622,0,0,0,0,0,0,0,428,0,0,0,435,0,0,2,0,9,1004,0,0,3,0,3,5,25162,0,33574,12531,9545,17506,18257,14729,57,8412,45019,27571,0,22814,15563,13453,15790,19934,31609,31550,24516,40,4401,11160,14407,25400,18290,12366,10918,2821,14276,13026,11069,4627,36,7846,2355,12873,22006,0,7281,3724,7312,3361,20229,11393,3972,43,4577,1826,13328,0,0,23,0,0,1360,0,0,0,0,102,796,0,0,8692,5105,4792,4507,0,0,8752,6165,14,2401,4967,3710,8832,65,0,0,2393,10548,10342,7666,5057,5,1194,6052,6520,428
0,3266,0,0,0,0,0,0,2,183,5,0,0,0,383,0,0,0,0,0,0,2,511,0,0,0,505,0,1,4,0,0,539,1,3,0,0,0,1,3242,0,1829,3724,5274,6153,3572,2126,2,986,2083,8624,0,1310,4848,3002,2110,3571,3939,2986,1328,19,3101,2587,2129,2186,5490,2119,1167,258,1211,941,4167,1069,8,1714,167,764,11644,0,233,41,2606,151,6309,2190,491,10,260,50,3538,0,0,4,0,0,1511,0,0,0,0,58,869,44,0,2745,1004,753,422,0,0,5106,2891,10,788,572,308,3686,0,0,0,1735,5161,4141,1508,572,1,77,4508,4807,0
0,725,0,0,0,0,0,0,0,45,0,0,0,0,195,0,0,0,0,0,0,0,62,0,0,0,79,1,3,1,0,0,182,0,1,1,0,1,0,412,0,189,1108,1956,1616,701,384,1,86,244,2401,0,177,1451,657,422,795,659,346,93,3,517,602,334,256,1289,311,136,16,160,105,1177,194,4,370,11,23,4171,0,18,3,598,0,1573,416,5,0,19,0,849,0,0,0,0,0,47,0,0,1,0,5,37,0,0,668,112,108,0,0,0,1029,420,1,48,1,0,857,0,0,0,468,1558,420,83,218,1,43,1932,1262,0
0,4830,0,0,0,0,0,0,2,301,21,0,0,0,758,0,0,0,0,0,0,2,542,0,0,0,675,0,0,1,0,0,915,0,0,0,1,0,8,4545,0,2550,5766,7884,8289,5136,2982,18,1441,2866,12406,0,1587,7149,4131,3064,5859,5544,3696,1970,13,4419,3784,2827,3246,7538,2827,1605,288,1673,1034,5877,1355,10,2465,401,774,17669,0,366,81,4182,34,9703,3243,601,4,328,39,5377,0,0,12,1,0,1752,0,0,0,1,60,871,48,0,3041,1447,977,746,0,0,7170,4562,9,1512,1156,407,5284,0,10,0,2540,8789,6037,2336,1037,6,343,7000,5839,0
0,3867,0,0,0,0,0,0,0,197,21,0,0,0,533,0,0,0,0,0,0,1,399,0,0,0,633,0,0,0,0,3,827,0,2,5,0,0,6,3251,0,1898,4149,5542,5906,3928,2307,9,978,2073,8018,0,1120,5027,2705,1925,3881,4048,2738,1470,17,3351,3126,2321,2566,5697,2273,1038,165,1440,829,4286,1080,2,1381,148,694,12047,0,201,57,3278,158,6227,2188,686,4,345,6,3646,0,0,15,0,0,1175,0,0,1,0,43,770,0,0,3117,752,595,264,0,0,5449,3184,3,892,676,213,3733,0,1,0,1694,5541,4109,1731,705,4,302,4687,4481,35
0,2073,0,0,0,0,0,0,2,228,3,0,0,0,497,0,0,0,0,0,0,1,369,0,0,0,431,1,0,0,0,0,690,3,0,4,0,0,6,3712,0,1978,4516,6068,6765,3947,2255,5,849,2142,10183,0,1396,5167,3509,2652,4518,4500,2788,1538,18,3419,2887,2542,2434,6108,2314,1375,235,1392,1086,4203,1185,10,2105,212,764,12928,0,332,81,3191,45,7621,2080,410,2,290,28,3766,0,0,6,1,0,1254,0,0,0,2,42,607,24,0,2760,1094,619,239,0,0,4853,2725,6,896,981,745,4204,0,0,0,1997,4769,4203,2111,787,4,262,5143,5511,0
0,4095,0,0,0,0,0,0,1,203,42,0,0,0,633,0,0,0,0,0,0,0,439,0,0,0,533,0,0,0,0,0,808,0,0,0,0,0,0,5242,0,2557,5391,7868,8582,5314,2833,12,1299,3183,13603,0,1667,8156,4507,3220,5921,5419,3692,1748,19,4122,3780,3065,3407,8742,3216,1777,265,1763,1230,5964,1408,9,1893,282,885,18065,0,451,69,4057,227,9521,3048,648,6,545,70,5673,0,0,17,2,0,2009,0,0,0,0,100,1219,52,0,4263,1507,919,441,0,0,6410,3805,8,789,961,274,5709,0,0,0,2499,7365,5314,1874,1329,4,281,6967,6534,15
0,1050,0,0,0,0,0,0,0,50,3,0,0,0,156,0,0,0,0,0,0,0,55,0,0,0,115,0,1,0,0,1,158,0,0,1,0,0,0,597,0,152,1170,2020,1748,789,292,1,95,188,2382,0,129,1675,747,518,1018,888,460,184,2,798,558,425,376,1421,405,114,12,290,127,1410,265,2,359,64,179,4695,0,0,12,829,0,1856,461,61,0,6,0,1165,0,0,3,0,0,98,0,0,0,0,15,41,0,0,796,127,82,43,0,0,1274,493,3,109,182,153,1111,0,0,1,340,1174,868,522,34,0,0,2340,1145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,1,0,0,1,0,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,905,0,0,0,0,0,0,0,29,17,1,0,0,113,0,0,0,0,0,0,0,89,0,0,0,66,1,1,0,0,3,218,0,0,0,0,0,3,398,0,161,999,1576,1398,631,210,4,46,90,1869,0,182,1089,434,259,646,421,251,84,2,511,607,295,295,1045,365,59,29,160,57,848,174,4,262,24,92,3654,0,96,73,826,23,1234,416,59,2,56,0,791,0,0,3,0,1,498,0,0,1,0,7,223,28,0,346,30,4,0,0,0,840,262,1,51,69,0,632,0,0,0,346,581,561,43,70,0,1,1692,802,10
0,353,0,0,0,0,0,0,0,120,9,0,0,0,204,0,0,0,0,0,0,0,95,0,0,0,180,4,7,1,0,1,432,1,0,0,2,0,3,2269,0,1090,3006,3800,3991,2738,1499,6,524,1544,6226,0,1023,4307,2892,2407,2911,2663,1666,811,9,1856,2106,1841,2072,4295,1343,692,173,1750,958,3490,1011,8,1477,182,876,8534,0,152,22,2335,90,5257,1282,250,3,120,16,2978,0,0,10,1,0,184,0,0,0,0,59,202,0,0,903,438,130,15,0,0,2636,788,7,349,222,63,1931,0,0,0,807,2592,1308,735,248,2,60,3564,1983,7
0,5286,0,0,0,0,0,0,0,172,11,3,0,0,643,0,0,0,0,0,0,3,511,0,0,0,581,0,0,5,0,0,1052,0,0,0,0,0,10,3925,0,2151,5027,6659,7191,4830,2646,11,1056,2776,10888,0,1547,6813,4129,2830,5279,5252,3166,1739,14,3339,3555,2571,2779,7222,3081,1727,250,1859,1177,4773,1256,6,2028,278,921,15941,0,467,169,3869,139,8119,2615,549,7,560,113,4357,0,0,13,0,0,1611,0,0,0,0,58,1083,72,0,4075,1237,910,495,0,0,6489,3468,12,928,1257,532,4565,0,1,0,2330,7034,5155,2390,1216,7,228,5927,6689,20
1,3494,0,0,0,0,0,0,0,209,4,3,0,0,682,0,0,0,0,0,0,0,437,0,0,0,586,1,2,0,0,0,726,2,0,2,1,0,1,3506,0,1813,4273,6074,6278,3793,1927,4,892,1801,9250,0,1472,5321,3032,2370,4239,4040,2559,1310,15,3232,2710,2142,2556,5634,2398,1314,183,1282,737,4205,1019,4,1707,246,793,12662,0,227,49,3262,197,6605,2449,547,6,486,27,3912,0,0,7,2,0,1302,0,0,0,0,65,781,34,0,3238,974,733,247,0,0,5417,3086,10,989,821,269,4049,0,3,0,2037,6647,4010,1953,668,1,182,5086,5390,16
0,4708,0,0,0,0,0,0,0,226,58,3,0,0,944,0,0,0,0,0,0,2,660,0,0,0,756,0,0,0,0,0,1249,0,0,5,0,0,7,2618,0,1242,3112,5102,4935,2957,1628,5,758,1669,7313,0,1040,4406,2570,1786,3311,2896,2050,815,7,2185,2229,1447,1731,4352,1620,732,70,1056,797,3563,841,7,1325,239,607,11162,0,134,2,3124,120,5279,1756,360,5,246,23,3061,0,0,13,7,0,1006,0,0,0,0,62,747,4,0,3038,926,702,129,0,0,4371,2458,7,838,438,593,3442,0,16,0,1812,4921,4142,1599,918,2,62,5352,5121,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3637,0,0,0,0,0,0,1,253,18,0,0,0,664,0,0,0,0,0,0,1,538,0,0,0,608,0,0,0,0,0,754,0,0,1,0,0,12,4308,0,2356,5555,7096,7818,4697,2739,7,1157,2472,11321,0,1369,6297,3716,2465,5665,5380,3729,1741,12,3795,3363,2429,3328,7158,2608,1536,260,1967,1019,5672,1297,10,2125,265,987,16856,0,184,10,3492,99,8462,2779,635,2,267,34,4871,0,0,22,3,0,1755,0,0,0,0,75,893,26,0,3550,1321,725,492,0,0,5948,3824,4,792,791,441,4849,0,1,0,2308,7715,4939,1929,1160,1,373,6215,6160,0
0,601,0,0,0,0,0,0,0,65,1,0,0,0,211,0,0,0,0,0,0,0,101,0,0,0,132,2,0,0,0,3,284,0,0,0,0,0,7,917,0,473,1606,2222,2258,1279,569,4,260,529,3211,0,351,1980,1100,600,1330,1217,721,296,5,973,965,493,825,2298,552,459,62,351,214,1538,305,0,272,34,131,5044,0,38,9,1134,7,2522,908,198,2,118,10,1331,0,0,8,3,0,378,0,0,0,0,26,255,4,0,872,256,112,75,0,0,1676,722,2,216,76,9,1276,0,0,0,584,1839,795,435,100,0,1,2064,1500,0
3,644,0,0,0,0,0,1,1,41,8,1,0,0,140,0,0,0,0,0,0,0,56,0,0,0,104,0,0,0,0,0,148,0,0,1,0,0,0,381,0,100,1027,1704,1491,726,270,1,66,102,1885,0,87,1177,487,208,800,550,260,80,1,472,442,232,299,1394,398,196,14,152,94,1144,230,4,239,31,51,3877,0,5,1,619,0,1458,382,65,1,16,18,735,0,0,1,0,0,155,0,0,0,0,15,42,1,0,265,122,54,36,0,0,809,237,2,67,16,0,855,9,0,0,421,987,773,273,111,0,1,1822,990,0
0,793,0,0,0,0,0,0,0,49,13,0,0,0,148,0,0,0,0,0,0,0,204,0,0,0,166,0,0,1,0,0,280,0,0,2,0,0,0,739,0,221,1051,1951,1853,991,433,1,260,322,2773,0,139,1478,683,378,897,694,399,183,1,656,492,282,235,1731,357,179,30,100,66,1237,196,1,394,38,22,4160,0,21,0,835,27,1917,504,61,2,86,0,993,0,0,10,0,0,317,0,0,0,0,25,60,0,0,404,216,47,3,0,0,1229,640,1,124,168,67,886,0,0,0,409,1170,646,291,146,1,34,1948,1191,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,924,0,0,0,0,0,0,0,42,10,0,0,0,135,0,0,0,0,0,0,0,80,0,0,0,136,0,0,0,0,0,146,0,0,0,0,0,4,464,0,189,987,1875,1359,673,222,0,72,209,1899,0,200,1256,630,329,761,512,223,115,4,637,539,421,531,1265,260,118,0,96,98,1143,167,1,293,58,47,3989,0,34,0,973,0,1679,304,39,0,5,0,849,0,0,0,0,0,105,0,0,0,0,11,28,0,0,524,110,67,0,0,0,1187,456,1,107,24,41,732,0,0,0,478,1260,685,90,113,2,0,1959,1156,0
0,292,0,0,0,0,0,0,0,56,11,0,0,0,155,0,0,0,0,0,0,2,67,0,0,0,99,0,0,3,0,0,320,0,1,1,0,0,0,1240,0,748,1478,1887,1848,1276,518,0,187,617,3130,0,401,1912,1046,777,1374,1346,672,348,5,649,1120,787,1000,2011,742,477,65,542,226,1384,352,1,394,69,325,4760,0,179,25,1015,41,2279,785,149,0,92,6,1434,0,0,3,1,0,579,0,0,0,2,11,328,5,0,1049,347,315,177,0,0,1678,737,2,172,193,134,1466,0,0,0,571,2162,1412,716,313,0,29,1726,1280,0
